purpose,origin_id,destination_id,origin_lon,origin_lat,destination_lon,destination_lat,origin_pop,destination_jobs,destination_category,destination_name,distance_m,trips
home_to_work,O_00001,D_00149,118.60694444,24.91301740,118.63935618,24.93989925,1173.00,36219.49,education,华侨大学,4419.93,101.4963
home_to_work,O_00001,D_00204,118.60694444,24.91301740,118.62414069,24.88434542,1173.00,20180.72,education,黎明职业大学,3613.87,73.9833
home_to_work,O_00001,D_00301,118.60694444,24.91301740,118.57828777,24.94580309,1173.00,27053.76,education,,4637.11,70.5172
home_to_work,O_00001,D_00300,118.60694444,24.91301740,118.59383305,24.94227651,1173.00,15831.81,healthcare,910医院,3494.65,60.3929
home_to_work,O_00001,D_00321,118.60694444,24.91301740,118.57454498,24.91593636,1173.00,12593.06,commercial_office,源和1916创意产业园,3286.93,51.4822
home_to_work,O_00001,D_00108,118.60694444,24.91301740,118.66633520,24.87291497,1173.00,49778.48,education,泉州师范学院,7457.66,50.6749
home_to_work,O_00001,D_00662,118.60694444,24.91301740,118.67346315,24.87382905,1173.00,41918.35,commercial_office,,7992.61,35.7037
home_to_work,O_00001,D_00674,118.60694444,24.91301740,118.59354838,24.91596427,1173.00,4099.66,healthcare,泉州市第一医院,1391.15,31.5295
home_to_work,O_00001,D_00272,118.60694444,24.91301740,118.58039623,24.92136955,1173.00,5705.79,commercial_office,开元盛世广场,2834.81,27.1202
home_to_work,O_00001,D_00169,118.60694444,24.91301740,118.64526664,24.91003865,1173.00,7444.64,education,泉州第五中学（城东校区）,3883.10,24.9497
home_to_work,O_00002,D_00204,118.60945077,24.89859613,118.62414069,24.88434542,6201.00,20180.72,education,黎明职业大学,2163.77,641.8313
home_to_work,O_00002,D_00108,118.60945077,24.89859613,118.66633520,24.87291497,6201.00,49778.48,education,泉州师范学院,6407.57,384.7446
home_to_work,O_00002,D_00149,118.60945077,24.89859613,118.63935618,24.93989925,6201.00,36219.49,education,华侨大学,5473.60,382.1893
home_to_work,O_00002,D_00662,118.60945077,24.89859613,118.67346315,24.87382905,6201.00,41918.35,commercial_office,,7020.04,264.1619
home_to_work,O_00002,D_00301,118.60945077,24.89859613,118.57828777,24.94580309,6201.00,27053.76,education,,6093.25,232.1991
home_to_work,O_00002,D_00321,118.60945077,24.89859613,118.57454498,24.91593636,6201.00,12593.06,commercial_office,源和1916创意产业园,4011.83,216.3119
home_to_work,O_00002,D_00962,118.60945077,24.89859613,118.62939622,24.85424563,6201.00,17148.53,healthcare,,5300.19,191.7199
home_to_work,O_00002,D_00300,118.60945077,24.89859613,118.59383305,24.94227651,6201.00,15831.81,healthcare,910医院,5079.34,190.5208
home_to_work,O_00002,D_00113,118.60945077,24.89859613,118.65411906,24.87995061,6201.00,12051.56,education,泉州幼儿师范高等专科学校,4959.23,150.9534
home_to_work,O_00002,D_00169,118.60945077,24.89859613,118.64526664,24.91003865,6201.00,7444.64,education,泉州第五中学（城东校区）,3831.10,135.8178
home_to_work,O_00003,D_00204,118.59992165,24.89145798,118.62414069,24.88434542,4735.00,20180.72,education,黎明职业大学,2568.96,498.9786
home_to_work,O_00003,D_00108,118.59992165,24.89145798,118.66633520,24.87291497,4735.00,49778.48,education,泉州师范学院,7013.11,279.7880
home_to_work,O_00003,D_00149,118.59992165,24.89145798,118.63935618,24.93989925,4735.00,36219.49,education,华侨大学,6672.59,228.0481
home_to_work,O_00003,D_00321,118.59992165,24.89145798,118.57454498,24.91593636,4735.00,12593.06,commercial_office,源和1916创意产业园,3726.49,211.6928
home_to_work,O_00003,D_00662,118.59992165,24.89145798,118.67346315,24.87382905,4735.00,41918.35,commercial_office,,7678.09,188.7670
home_to_work,O_00003,D_00301,118.59992165,24.89145798,118.57828777,24.94580309,4735.00,27053.76,education,,6392.03,187.0366
home_to_work,O_00003,D_00962,118.59992165,24.89145798,118.62939622,24.85424563,4735.00,17148.53,healthcare,,5077.56,183.7446
home_to_work,O_00003,D_00300,118.59992165,24.89145798,118.59383305,24.94227651,4735.00,15831.81,healthcare,910医院,5651.01,140.1208
home_to_work,O_00003,D_00113,118.59992165,24.89145798,118.65411906,24.87995061,4735.00,12051.56,education,泉州幼儿师范高等专科学校,5618.94,107.8098
home_to_work,O_00003,D_00202,118.59992165,24.89145798,118.61982626,24.88701071,4735.00,3586.93,education,北京师范大学泉州附属中学,2069.23,104.7637
home_to_work,O_00004,D_00204,118.59985900,24.89119395,118.62414069,24.88434542,4768.00,20180.72,education,黎明职业大学,2566.22,503.8900
home_to_work,O_00004,D_00108,118.59985900,24.89119395,118.66633520,24.87291497,4768.00,49778.48,education,泉州师范学院,7010.70,282.5113
home_to_work,O_00004,D_00149,118.59985900,24.89119395,118.63935618,24.93989925,4768.00,36219.49,education,华侨大学,6699.80,228.0056
home_to_work,O_00004,D_00321,118.59985900,24.89119395,118.57454498,24.91593636,4768.00,12593.06,commercial_office,源和1916创意产业园,3743.42,212.3801
home_to_work,O_00004,D_00662,118.59985900,24.89119395,118.67346315,24.87382905,4768.00,41918.35,commercial_office,,7676.87,190.5290
home_to_work,O_00004,D_00301,118.59985900,24.89119395,118.57828777,24.94580309,4768.00,27053.76,education,,6417.32,187.1215
home_to_work,O_00004,D_00962,118.59985900,24.89119395,118.62939622,24.85424563,4768.00,17148.53,healthcare,,5057.68,186.6169
home_to_work,O_00004,D_00300,118.59985900,24.89119395,118.59383305,24.94227651,4768.00,15831.81,healthcare,910医院,5679.34,140.0422
home_to_work,O_00004,D_00113,118.59985900,24.89119395,118.65411906,24.87995061,4768.00,12051.56,education,泉州幼儿师范高等专科学校,5618.58,108.7848
home_to_work,O_00004,D_00202,118.59985900,24.89119395,118.61982626,24.88701071,4768.00,3586.93,education,北京师范大学泉州附属中学,2068.66,105.7186
home_to_work,O_00005,D_00204,118.60075703,24.89112915,118.62414069,24.88434542,4868.00,20180.72,education,黎明职业大学,2477.54,521.3010
home_to_work,O_00005,D_00108,118.60075703,24.89112915,118.66633520,24.87291497,4868.00,49778.48,education,泉州师范学院,6921.83,292.2920
home_to_work,O_00005,D_00149,118.60075703,24.89112915,118.63935618,24.93989925,4868.00,36219.49,education,华侨大学,6652.04,232.6880
home_to_work,O_00005,D_00321,118.60075703,24.89112915,118.57454498,24.91593636,4868.00,12593.06,commercial_office,源和1916创意产业园,3811.06,208.5629
home_to_work,O_00005,D_00662,118.60075703,24.89112915,118.67346315,24.87382905,4868.00,41918.35,commercial_office,,7587.29,197.1714
home_to_work,O_00005,D_00962,118.60075703,24.89112915,118.62939622,24.85424563,4868.00,17148.53,healthcare,,4998.88,191.1517
home_to_work,O_00005,D_00301,118.60075703,24.89112915,118.57828777,24.94580309,4868.00,27053.76,education,,6455.35,185.5805
home_to_work,O_00005,D_00300,118.60075703,24.89112915,118.59383305,24.94227651,4868.00,15831.81,healthcare,910医院,5696.88,139.8413
home_to_work,O_00005,D_00113,118.60075703,24.89112915,118.65411906,24.87995061,4868.00,12051.56,education,泉州幼儿师范高等专科学校,5528.57,112.5935
home_to_work,O_00005,D_00202,118.60075703,24.89112915,118.61982626,24.88701071,4868.00,3586.93,education,北京师范大学泉州附属中学,1978.72,109.4176
home_to_work,O_00006,D_00204,118.60060795,24.89090070,118.62414069,24.88434542,4778.00,20180.72,education,黎明职业大学,2484.41,512.2139
home_to_work,O_00006,D_00108,118.60060795,24.89090070,118.66633520,24.87291497,4778.00,49778.48,education,泉州师范学院,6928.95,287.1729
home_to_work,O_00006,D_00149,118.60060795,24.89090070,118.63935618,24.93989925,4778.00,36219.49,education,华侨大学,6681.32,226.9301
home_to_work,O_00006,D_00321,118.60060795,24.89090070,118.57454498,24.91593636,4778.00,12593.06,commercial_office,源和1916创意产业园,3818.88,204.8623
home_to_work,O_00006,D_00662,118.60060795,24.89090070,118.67346315,24.87382905,4778.00,41918.35,commercial_office,,7595.55,193.6446
home_to_work,O_00006,D_00962,118.60060795,24.89090070,118.62939622,24.85424563,4778.00,17148.53,healthcare,,4987.07,188.9929
home_to_work,O_00006,D_00301,118.60060795,24.89090070,118.57828777,24.94580309,4778.00,27053.76,education,,6473.75,181.6465
home_to_work,O_00006,D_00300,118.60060795,24.89090070,118.59383305,24.94227651,4778.00,15831.81,healthcare,910医院,5720.12,136.6558
home_to_work,O_00006,D_00113,118.60060795,24.89090070,118.65411906,24.87995061,4778.00,12051.56,education,泉州幼儿师范高等专科学校,5537.68,110.5485
home_to_work,O_00006,D_00202,118.60060795,24.89090070,118.61982626,24.88701071,4778.00,3586.93,education,北京师范大学泉州附属中学,1987.75,107.4326
home_to_work,O_00007,D_00204,118.60043715,24.89158905,118.62414069,24.88434542,4781.00,20180.72,education,黎明职业大学,2524.01,506.4737
home_to_work,O_00007,D_00108,118.60043715,24.89158905,118.66633520,24.87291497,4781.00,49778.48,education,泉州师范学院,6967.62,284.0421
home_to_work,O_00007,D_00149,118.60043715,24.89158905,118.63935618,24.93989925,4781.00,36219.49,education,华侨大学,6629.99,231.2922
home_to_work,O_00007,D_00321,118.60043715,24.89158905,118.57454498,24.91593636,4781.00,12593.06,commercial_office,源和1916创意产业园,3752.06,209.8805
home_to_work,O_00007,D_00662,118.60043715,24.89158905,118.67346315,24.87382905,4781.00,41918.35,commercial_office,,7631.46,191.7099
home_to_work,O_00007,D_00301,118.60043715,24.89158905,118.57828777,24.94580309,4781.00,27053.76,education,,6396.42,186.7491
home_to_work,O_00007,D_00962,118.60043715,24.89158905,118.62939622,24.85424563,4781.00,17148.53,healthcare,,5059.03,184.8694
home_to_work,O_00007,D_00300,118.60043715,24.89158905,118.59383305,24.94227651,4781.00,15831.81,healthcare,910医院,5642.52,140.5074
home_to_work,O_00007,D_00113,118.60043715,24.89158905,118.65411906,24.87995061,4781.00,12051.56,education,泉州幼儿师范高等专科学校,5571.57,109.5175
home_to_work,O_00007,D_00202,118.60043715,24.89158905,118.61982626,24.88701071,4781.00,3586.93,education,北京师范大学泉州附属中学,2022.28,106.4082
home_to_work,O_00008,D_00204,118.60000745,24.89085560,118.62414069,24.88434542,4898.00,20180.72,education,黎明职业大学,2541.06,521.0994
home_to_work,O_00008,D_00108,118.60000745,24.89085560,118.66633520,24.87291497,4898.00,49778.48,education,泉州师范学院,6985.65,292.1496
home_to_work,O_00008,D_00149,118.60000745,24.89085560,118.63935618,24.93989925,4898.00,36219.49,education,华侨大学,6721.02,232.1748
home_to_work,O_00008,D_00321,118.60000745,24.89085560,118.57454498,24.91593636,4898.00,12593.06,commercial_office,源和1916创意产业园,3781.01,215.0871
home_to_work,O_00008,D_00662,118.60000745,24.89085560,118.67346315,24.87382905,4898.00,41918.35,commercial_office,,7653.08,196.9460
home_to_work,O_00008,D_00962,118.60000745,24.89085560,118.62939622,24.85424563,4898.00,17148.53,healthcare,,5018.64,193.8849
home_to_work,O_00008,D_00301,118.60000745,24.89085560,118.57828777,24.94580309,4898.00,27053.76,education,,6457.58,189.3375
home_to_work,O_00008,D_00300,118.60000745,24.89085560,118.59383305,24.94227651,4898.00,15831.81,healthcare,910医院,5718.15,141.7700
home_to_work,O_00008,D_00113,118.60000745,24.89085560,118.65411906,24.87995061,4898.00,12051.56,education,泉州幼儿师范高等专科学校,5595.79,112.4112
home_to_work,O_00008,D_00202,118.60000745,24.89085560,118.61982626,24.88701071,4898.00,3586.93,education,北京师范大学泉州附属中学,2045.96,109.2396
home_to_work,O_00009,D_00204,118.59881695,24.89425742,118.62414069,24.88434542,1238.00,20180.72,education,黎明职业大学,2782.06,122.3193
home_to_work,O_00009,D_00108,118.59881695,24.89425742,118.66633520,24.87291497,1238.00,49778.48,education,泉州师范学院,7214.98,68.8444
home_to_work,O_00009,D_00149,118.59881695,24.89425742,118.63935618,24.93989925,1238.00,36219.49,education,华侨大学,6496.56,63.6461
home_to_work,O_00009,D_00321,118.59881695,24.89425742,118.57454498,24.91593636,1238.00,12593.06,commercial_office,源和1916创意产业园,3427.62,61.5510
home_to_work,O_00009,D_00301,118.59881695,24.89425742,118.57828777,24.94580309,1238.00,27053.76,education,,6063.09,54.9299
home_to_work,O_00009,D_00662,118.59881695,24.89425742,118.67346315,24.87382905,1238.00,41918.35,commercial_office,,7869.12,46.6159
home_to_work,O_00009,D_00962,118.59881695,24.89425742,118.62939622,24.85424563,1238.00,17148.53,healthcare,,5394.41,43.5119
home_to_work,O_00009,D_00300,118.59881695,24.89425742,118.59383305,24.94227651,1238.00,15831.81,healthcare,910医院,5331.82,41.0178
home_to_work,O_00009,D_00674,118.59881695,24.89425742,118.59354838,24.91596427,1238.00,4099.66,healthcare,泉州市第一医院,2457.73,27.6858
home_to_work,O_00009,D_00272,118.59881695,24.89425742,118.58039623,24.92136955,1238.00,5705.79,commercial_office,开元盛世广场,3527.17,26.9779
home_to_work,O_00010,D_00204,118.59886315,24.89392822,118.62414069,24.88434542,4971.00,20180.72,education,黎明职业大学,2763.62,495.0295
home_to_work,O_00010,D_00108,118.59886315,24.89392822,118.66633520,24.87291497,4971.00,49778.48,education,泉州师范学院,7198.76,278.4098
home_to_work,O_00010,D_00149,118.59886315,24.89392822,118.63935618,24.93989925,4971.00,36219.49,education,华侨大学,6521.94,253.8429
home_to_work,O_00010,D_00321,118.59886315,24.89392822,118.57454498,24.91593636,4971.00,12593.06,commercial_office,源和1916创意产业园,3456.47,245.2027
home_to_work,O_00010,D_00301,118.59886315,24.89392822,118.57828777,24.94580309,4971.00,27053.76,education,,6098.88,218.3199
home_to_work,O_00010,D_00662,118.59886315,24.89392822,118.67346315,24.87382905,4971.00,41918.35,commercial_office,,7854.29,188.4292
home_to_work,O_00010,D_00962,118.59886315,24.89392822,118.62939622,24.85424563,4971.00,17148.53,healthcare,,5361.93,176.9202
home_to_work,O_00010,D_00300,118.59886315,24.89392822,118.59383305,24.94227651,4971.00,15831.81,healthcare,910医院,5368.49,162.9789
home_to_work,O_00010,D_00674,118.59886315,24.89392822,118.59354838,24.91596427,4971.00,4099.66,healthcare,泉州市第一医院,2494.27,110.0106
home_to_work,O_00010,D_00113,118.59886315,24.89392822,118.65411906,24.87995061,4971.00,12051.56,education,泉州幼儿师范高等专科学校,5789.87,107.8062
home_to_work,O_00011,D_00204,118.59862505,24.89375512,118.62414069,24.88434542,4816.00,20180.72,education,黎明职业大学,2778.63,479.3482
home_to_work,O_00011,D_00108,118.59862505,24.89375512,118.66633520,24.87291497,4816.00,49778.48,education,泉州师范学院,7215.39,269.4440
home_to_work,O_00011,D_00149,118.59862505,24.89375512,118.63935618,24.93989925,4816.00,36219.49,education,华侨大学,6551.92,244.5777
home_to_work,O_00011,D_00321,118.59862505,24.89375512,118.57454498,24.91593636,4816.00,12593.06,commercial_office,源和1916创意产业园,3453.00,238.9023
home_to_work,O_00011,D_00301,118.59862505,24.89375512,118.57828777,24.94580309,4816.00,27053.76,education,,6108.76,211.7660
home_to_work,O_00011,D_00662,118.59862505,24.89375512,118.67346315,24.87382905,4816.00,41918.35,commercial_office,,7871.99,182.2967
home_to_work,O_00011,D_00962,118.59862505,24.89375512,118.62939622,24.85424563,4816.00,17148.53,healthcare,,5360.20,172.2744
home_to_work,O_00011,D_00300,118.59862505,24.89375512,118.59383305,24.94227651,4816.00,15831.81,healthcare,910医院,5385.33,157.7198
home_to_work,O_00011,D_00674,118.59862505,24.89375512,118.59354838,24.91596427,4816.00,4099.66,healthcare,泉州市第一医院,2507.94,106.5733
home_to_work,O_00011,D_00272,118.59862505,24.89375512,118.58039623,24.92136955,4816.00,5705.79,commercial_office,开元盛世广场,3564.43,104.2975
home_to_work,O_00012,D_00204,118.59891415,24.89366753,118.62414069,24.88434542,4914.00,20180.72,education,黎明职业大学,2747.93,492.2619
home_to_work,O_00012,D_00108,118.59891415,24.89366753,118.66633520,24.87291497,4914.00,49778.48,education,泉州师范学院,7184.64,276.7085
home_to_work,O_00012,D_00149,118.59891415,24.89366753,118.63935618,24.93989925,4914.00,36219.49,education,华侨大学,6541.20,249.4996
home_to_work,O_00012,D_00321,118.59891415,24.89366753,118.57454498,24.91593636,4914.00,12593.06,commercial_office,源和1916创意产业园,3480.46,240.6285
home_to_work,O_00012,D_00301,118.59891415,24.89366753,118.57828777,24.94580309,4914.00,27053.76,education,,6127.73,213.8999
home_to_work,O_00012,D_00662,118.59891415,24.89366753,118.67346315,24.87382905,4914.00,41918.35,commercial_office,,7841.25,187.2104
home_to_work,O_00012,D_00962,118.59891415,24.89366753,118.62939622,24.85424563,4914.00,17148.53,healthcare,,5335.41,176.5674
home_to_work,O_00012,D_00300,118.59891415,24.89366753,118.59383305,24.94227651,4914.00,15831.81,healthcare,910医院,5397.67,159.6620
home_to_work,O_00012,D_00674,118.59891415,24.89366753,118.59354838,24.91596427,4914.00,4099.66,healthcare,泉州市第一医院,2523.52,107.7690
home_to_work,O_00012,D_00113,118.59891415,24.89366753,118.65411906,24.87995061,4914.00,12051.56,education,泉州幼儿师范高等专科学校,5777.28,107.0927
home_to_work,O_00013,D_00204,118.59866475,24.89347743,118.62414069,24.88434542,4852.00,20180.72,education,黎明职业大学,2763.55,485.8507
home_to_work,O_00013,D_00108,118.59866475,24.89347743,118.66633520,24.87291497,4852.00,49778.48,education,泉州师范学院,7201.85,272.9593
home_to_work,O_00013,D_00149,118.59866475,24.89347743,118.63935618,24.93989925,4852.00,36219.49,education,华侨大学,6573.34,244.8979
home_to_work,O_00013,D_00321,118.59866475,24.89347743,118.57454498,24.91593636,4852.00,12593.06,commercial_office,源和1916创意产业园,3477.67,238.9561
home_to_work,O_00013,D_00301,118.59866475,24.89347743,118.57828777,24.94580309,4852.00,27053.76,education,,6139.02,211.4194
home_to_work,O_00013,D_00662,118.59866475,24.89347743,118.67346315,24.87382905,4852.00,41918.35,commercial_office,,7859.61,184.6037
home_to_work,O_00013,D_00962,118.59866475,24.89347743,118.62939622,24.85424563,4852.00,17148.53,healthcare,,5332.88,175.3252
home_to_work,O_00013,D_00300,118.59866475,24.89347743,118.59383305,24.94227651,4852.00,15831.81,healthcare,910医院,5416.26,157.4265
home_to_work,O_00013,D_00674,118.59866475,24.89347743,118.59354838,24.91596427,4852.00,4099.66,healthcare,泉州市第一医院,2538.81,106.3773
home_to_work,O_00013,D_00113,118.59866475,24.89347743,118.65411906,24.87995061,4852.00,12051.56,education,泉州幼儿师范高等专科学校,5796.13,105.5841
home_to_work,O_00014,D_00204,118.59816222,24.89191457,118.62414069,24.88434542,4780.00,20180.72,education,黎明职业大学,2753.55,488.0781
home_to_work,O_00014,D_00108,118.59816222,24.89191457,118.66633520,24.87291497,4780.00,49778.48,education,泉州师范学院,7197.78,273.6698
home_to_work,O_00014,D_00321,118.59816222,24.89191457,118.57454498,24.91593636,4780.00,12593.06,commercial_office,源和1916创意产业园,3568.94,232.0835
home_to_work,O_00014,D_00149,118.59816222,24.89191457,118.63935618,24.93989925,4780.00,36219.49,education,华侨大学,6740.28,231.9303
home_to_work,O_00014,D_00301,118.59816222,24.89191457,118.57828777,24.94580309,4780.00,27053.76,education,,6285.68,201.5821
home_to_work,O_00014,D_00662,118.59816222,24.89191457,118.67346315,24.87382905,4780.00,41918.35,commercial_office,,7862.75,184.6394
home_to_work,O_00014,D_00962,118.59816222,24.89191457,118.62939622,24.85424563,4780.00,17148.53,healthcare,,5223.87,182.0389
home_to_work,O_00014,D_00300,118.59816222,24.89191457,118.59383305,24.94227651,4780.00,15831.81,healthcare,910医院,5584.14,149.0437
home_to_work,O_00014,D_00113,118.59816222,24.89191457,118.65411906,24.87995061,4780.00,12051.56,education,泉州幼儿师范高等专科学校,5803.42,105.4586
home_to_work,O_00014,D_00202,118.59816222,24.89191457,118.61982626,24.88701071,4780.00,3586.93,education,北京师范大学泉州附属中学,2253.81,102.4756
home_to_work,O_00015,D_00204,118.59850243,24.89232177,118.62414069,24.88434542,5079.00,20180.72,education,黎明职业大学,2735.01,517.9190
home_to_work,O_00015,D_00108,118.59850243,24.89232177,118.66633520,24.87291497,5079.00,49778.48,education,泉州师范学院,7178.23,290.4992
home_to_work,O_00015,D_00149,118.59850243,24.89232177,118.63935618,24.93989925,5079.00,36219.49,education,华侨大学,6683.66,249.2545
home_to_work,O_00015,D_00321,118.59850243,24.89232177,118.57454498,24.91593636,5079.00,12593.06,commercial_office,源和1916创意产业园,3558.83,245.5819
home_to_work,O_00015,D_00301,118.59850243,24.89232177,118.57828777,24.94580309,5079.00,27053.76,education,,6254.16,214.8345
home_to_work,O_00015,D_00662,118.59850243,24.89232177,118.67346315,24.87382905,5079.00,41918.35,commercial_office,,7841.13,196.1297
home_to_work,O_00015,D_00962,118.59850243,24.89232177,118.62939622,24.85424563,5079.00,17148.53,healthcare,,5239.28,190.9950
home_to_work,O_00015,D_00300,118.59850243,24.89232177,118.59383305,24.94227651,5079.00,15831.81,healthcare,910医院,5542.08,159.4010
home_to_work,O_00015,D_00113,118.59850243,24.89232177,118.65411906,24.87995061,5079.00,12051.56,education,泉州幼儿师范高等专科学校,5780.45,112.0718
home_to_work,O_00015,D_00202,118.59850243,24.89232177,118.61982626,24.88701071,5079.00,3586.93,education,北京师范大学泉州附属中学,2231.89,108.8635
home_to_work,O_00016,D_00204,118.60044928,24.89213280,118.62414069,24.88434542,4939.00,20180.72,education,黎明职业大学,2542.55,519.1403
home_to_work,O_00016,D_00108,118.60044928,24.89213280,118.66633520,24.87291497,4939.00,49778.48,education,泉州师范学院,6984.48,291.3096
home_to_work,O_00016,D_00149,118.60044928,24.89213280,118.63935618,24.93989925,4939.00,36219.49,education,华侨大学,6580.93,242.4796
home_to_work,O_00016,D_00321,118.60044928,24.89213280,118.57454498,24.91593636,4939.00,12593.06,commercial_office,源和1916创意产业园,3710.05,219.5168
home_to_work,O_00016,D_00662,118.60044928,24.89213280,118.67346315,24.87382905,4939.00,41918.35,commercial_office,,7645.95,196.7708
home_to_work,O_00016,D_00301,118.60044928,24.89213280,118.57828777,24.94580309,4939.00,27053.76,education,,6340.57,196.2260
home_to_work,O_00016,D_00962,118.60044928,24.89213280,118.62939622,24.85424563,4939.00,17148.53,healthcare,,5107.49,187.6131
home_to_work,O_00016,D_00300,118.60044928,24.89213280,118.59383305,24.94227651,4939.00,15831.81,healthcare,910医院,5582.99,147.8192
home_to_work,O_00016,D_00113,118.60044928,24.89213280,118.65411906,24.87995061,4939.00,12051.56,education,泉州幼儿师范高等专科学校,5584.55,112.4648
home_to_work,O_00016,D_00202,118.60044928,24.89213280,118.61982626,24.88701071,4939.00,3586.93,education,北京师范大学泉州附属中学,2036.97,109.2098
home_to_work,O_00017,D_00204,118.60059738,24.89190677,118.62414069,24.88434542,4885.00,20180.72,education,黎明职业大学,2520.09,516.2431
home_to_work,O_00017,D_00108,118.60059738,24.89190677,118.66633520,24.87291497,4885.00,49778.48,education,泉州师范学院,6962.67,289.6214
home_to_work,O_00017,D_00149,118.60059738,24.89190677,118.63935618,24.93989925,4885.00,36219.49,education,华侨大学,6592.11,238.4376
home_to_work,O_00017,D_00321,118.60059738,24.89190677,118.57454498,24.91593636,4885.00,12593.06,commercial_office,源和1916创意产业园,3738.32,214.6315
home_to_work,O_00017,D_00662,118.60059738,24.89190677,118.67346315,24.87382905,4885.00,41918.35,commercial_office,,7624.95,195.5774
home_to_work,O_00017,D_00301,118.60059738,24.89190677,118.57828777,24.94580309,4885.00,27053.76,education,,6369.23,191.8343
home_to_work,O_00017,D_00962,118.60059738,24.89190677,118.62939622,24.85424563,4885.00,17148.53,healthcare,,5078.44,186.9761
home_to_work,O_00017,D_00300,118.60059738,24.89190677,118.59383305,24.94227651,4885.00,15831.81,healthcare,910医院,5609.59,144.6096
home_to_work,O_00017,D_00113,118.60059738,24.89190677,118.65411906,24.87995061,4885.00,12051.56,education,泉州幼儿师范高等专科学校,5564.06,111.7640
home_to_work,O_00017,D_00202,118.60059738,24.89190677,118.61982626,24.88701071,4885.00,3586.93,education,北京师范大学泉州附属中学,2015.76,108.5550
home_to_work,O_00018,D_00204,118.60121000,24.89178420,118.62414069,24.88434542,4750.00,20180.72,education,黎明职业大学,2457.25,507.0934
home_to_work,O_00018,D_00108,118.60121000,24.89178420,118.66633520,24.87291497,4750.00,49778.48,education,泉州师范学院,6899.60,284.5095
home_to_work,O_00018,D_00149,118.60121000,24.89178420,118.63935618,24.93989925,4750.00,36219.49,education,华侨大学,6566.56,231.3185
home_to_work,O_00018,D_00321,118.60121000,24.89178420,118.57454498,24.91593636,4750.00,12593.06,commercial_office,源和1916创意产业园,3791.62,202.8207
home_to_work,O_00018,D_00662,118.60121000,24.89178420,118.67346315,24.87382905,4750.00,41918.35,commercial_office,,7561.70,192.1372
home_to_work,O_00018,D_00962,118.60121000,24.89178420,118.62939622,24.85424563,4750.00,17148.53,healthcare,,5032.08,182.6557
home_to_work,O_00018,D_00301,118.60121000,24.89178420,118.57828777,24.94580309,4750.00,27053.76,education,,6403.99,182.4020
home_to_work,O_00018,D_00300,118.60121000,24.89178420,118.59383305,24.94227651,4750.00,15831.81,healthcare,910医院,5630.89,138.1181
home_to_work,O_00018,D_00113,118.60121000,24.89178420,118.65411906,24.87995061,4750.00,12051.56,education,泉州幼儿师范高等专科学校,5500.75,109.8002
home_to_work,O_00018,D_00202,118.60121000,24.89178420,118.61982626,24.88701071,4750.00,3586.93,education,北京师范大学泉州附属中学,1952.54,106.6447
home_to_work,O_00019,D_00204,118.59911967,24.89326150,118.62414069,24.88434542,4879.00,20180.72,education,黎明职业大学,2712.08,494.2070
home_to_work,O_00019,D_00108,118.59911967,24.89326150,118.66633520,24.87291497,4879.00,49778.48,education,泉州师范学院,7150.74,277.6207
home_to_work,O_00019,D_00149,118.59911967,24.89326150,118.63935618,24.93989925,4879.00,36219.49,education,华侨大学,6563.47,245.6792
home_to_work,O_00019,D_00321,118.59911967,24.89326150,118.57454498,24.91593636,4879.00,12593.06,commercial_office,源和1916创意产业园,3526.91,235.0411
home_to_work,O_00019,D_00301,118.59911967,24.89326150,118.57828777,24.94580309,4879.00,27053.76,education,,6177.00,208.7377
home_to_work,O_00019,D_00662,118.59911967,24.89326150,118.67346315,24.87382905,4879.00,41918.35,commercial_office,,7808.88,187.7324
home_to_work,O_00019,D_00962,118.59911967,24.89326150,118.62939622,24.85424563,4879.00,17148.53,healthcare,,5286.79,178.0211
home_to_work,O_00019,D_00300,118.59911967,24.89326150,118.59383305,24.94227651,4879.00,15831.81,healthcare,910医院,5444.34,155.9433
home_to_work,O_00019,D_00113,118.59911967,24.89326150,118.65411906,24.87995061,4879.00,12051.56,education,泉州幼儿师范高等专科学校,5745.61,107.3661
home_to_work,O_00019,D_00674,118.59911967,24.89326150,118.59354838,24.91596427,4879.00,4099.66,healthcare,泉州市第一医院,2571.84,105.2015
home_to_work,O_00020,D_00204,118.59926062,24.89347152,118.62414069,24.88434542,5025.00,20180.72,education,黎明职业大学,2707.38,508.1343
home_to_work,O_00020,D_00108,118.59926062,24.89347152,118.66633520,24.87291497,5025.00,49778.48,education,泉州师范学院,7144.57,285.5846
home_to_work,O_00020,D_00149,118.59926062,24.89347152,118.63935618,24.93989925,5025.00,36219.49,education,华侨大学,6536.43,254.4918
home_to_work,O_00020,D_00321,118.59926062,24.89347152,118.57454498,24.91593636,5025.00,12593.06,commercial_office,源和1916创意产业园,3520.53,241.8015
home_to_work,O_00020,D_00301,118.59926062,24.89347152,118.57828777,24.94580309,5025.00,27053.76,education,,6160.05,215.4987
home_to_work,O_00020,D_00662,118.59926062,24.89347152,118.67346315,24.87382905,5025.00,41918.35,commercial_office,,7801.62,193.1882
home_to_work,O_00020,D_00962,118.59926062,24.89347152,118.62939622,24.85424563,5025.00,17148.53,healthcare,,5297.55,182.0974
home_to_work,O_00020,D_00300,118.59926062,24.89347152,118.59383305,24.94227651,5025.00,15831.81,healthcare,910医院,5422.66,161.2487
