keep_edge_quantile,max_selected_edges,min_selected_stations,max_node_degree,leaf_prune_rounds,protected_top_stations,weak_leaf_conductance_quantile,selected_stations,selected_edges,covered_value,total_length_km,max_edge_km,branch_nodes,leaf_nodes,components,max_turn_deg,mean_conductance,horizontal_edges,vertical_edges,diagonal_edges,vertical_edge_share,horizontal_edge_share,metro_like_score,balanced_score,coverage_score,grid_score
0.73,46,40,3,2,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.73,46,40,3,2,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.73,46,40,3,2,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,0,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,1,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,28,3,2,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,0,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,1,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,34,3,2,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,0,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,1,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,34,40,3,2,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,0,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,1,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,14,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,14,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,14,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,18,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,18,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,18,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,22,0.3,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,22,0.45,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
0.78,40,28,3,2,22,0.6,21,26,5946000.31,56.9398535161912,3.534198313814565,11,1,1,177.80296203185807,2.351971917960109,10,5,11,0.19230769230769232,0.38461538461538464,-129.7719227373744,-260.19333043433613,135.4714307857143,38.64000206666668
